City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,machico,32.7,-16.7667,20.4,61,40,3.09,PT,1714148696
363,ghat,24.9647,10.1728,36.41,9,27,7.61,LY,1714148174
364,luderitz,-26.6481,15.1594,18.24,75,0,3.38,NA,1714148187
365,fale old settlement,-9.3852,-171.2468,29.15,76,25,5.22,TK,1714148210
366,ust-tsilma,65.441,52.1498,3.12,98,100,4.47,RU,1714148211
367,kano,12.0001,8.5167,41.94,19,40,4.12,NG,1714148696
368,manaus,-3.1019,-60.025,30.27,70,40,3.09,BR,1714148697
369,andovoranto,-18.95,49.1,24.81,86,100,0.27,MG,1714148697
370,niafunke,15.9322,-3.9906,43.01,7,49,2.95,ML,1714148697
371,mpika,-11.8343,31.4529,15.74,75,93,1.21,ZM,1714148697
372,shanwei,22.782,115.3475,24.26,95,81,0.97,CN,1714148697
373,zambezi,-13.5432,23.1047,23.42,44,28,1.12,ZM,1714148697
374,hamilton,39.1834,-84.5333,20.11,44,0,3.09,US,1714148205
375,undurkhaan,47.3194,110.6556,1.84,40,26,4.4,MN,1714148697
376,coromandel,-18.4733,-47.2003,29.31,42,22,3.43,BR,1714148698
377,la paz,-16.5,-68.15,18.65,38,20,2.06,BO,1714148653
378,sebis,46.3667,22.1167,15.16,56,25,1.88,RO,1714148698
379,castillos,-34.1667,-53.8333,21.06,86,100,3.48,UY,1714148698
380,san isidro,-12.1167,-77.05,22.77,78,20,3.6,PE,1714148698
381,ta`u,-14.2336,-169.5144,28.14,79,38,7.79,AS,1714148189
382,bikenibeu village,1.3673,173.1241,28.78,79,55,7.0,KI,1714148698
383,rawson,-43.3002,-65.1023,12.91,28,22,10.04,AR,1714148445
384,puerto armuelles,8.2833,-82.8667,30.99,79,100,0.17,PA,1714148400
385,masumbwe,-3.6333,32.1833,18.17,98,100,1.25,TZ,1714148698
386,nyurba,63.2842,118.3319,-13.15,97,95,0.96,RU,1714148589
387,chipurupalle,18.3,83.5667,30.09,63,34,3.66,IN,1714148699
388,brookings,44.3114,-96.7984,9.19,97,100,9.26,US,1714148575
389,hassi messaoud,31.6804,6.0729,26.92,19,24,6.17,DZ,1714148699
390,kapuskasing,49.4169,-82.4331,12.05,28,20,7.2,CA,1714148194
391,sonoita,31.85,-112.8333,18.57,50,10,6.81,MX,1714148699
392,chanika,-5.4167,38.0167,20.84,98,98,1.56,TZ,1714148699
393,sungailiat,-1.85,106.1333,28.14,80,74,1.74,ID,1714148699
394,estevan,49.1334,-102.9842,20.11,26,40,7.2,CA,1714148699
395,mulki,13.1,74.8,29.6,79,40,1.54,IN,1714148699
396,tangalle,6.024,80.7911,28.09,78,96,2.13,LK,1714148171
397,greenville,35.6127,-77.3663,19.51,65,0,3.09,US,1714148179
398,fortuna,40.5982,-124.1573,11.48,98,75,2.06,US,1714148197
399,vilyuysk,63.7553,121.6247,-17.22,99,52,0.89,RU,1714148176
400,svay rieng,11.0879,105.7993,31.0,62,61,5.9,KH,1714148700
401,humaita,-7.5061,-63.0208,33.36,52,60,1.48,BR,1714148700
402,nuuk,64.1835,-51.7216,3.34,87,75,5.66,GL,1714148528
403,arraial do cabo,-22.9661,-42.0278,27.98,65,75,5.66,BR,1714148199
404,kayangel,8.0823,134.7173,28.68,81,99,6.78,PW,1714148645
405,al quwayrah,29.8004,35.3116,28.0,43,20,5.01,JO,1714148700
406,pacific grove,36.6177,-121.9166,15.96,89,75,4.47,US,1714148554
407,zyryanovsk,49.7386,84.2719,0.84,52,0,3.19,KZ,1714148700
408,tofol,5.3248,163.0078,28.36,79,100,10.41,FM,1714148642
409,broome,42.2506,-75.833,14.83,32,0,3.6,US,1714148193
410,bairnsdale,-37.8333,147.6167,7.72,90,1,2.15,AU,1714148701
411,yasothon,15.75,104.1333,36.13,33,12,3.14,TH,1714148701
412,grande prairie,55.1667,-118.8027,3.1,70,100,4.63,CA,1714148216
413,yelovo,57.0538,54.9207,11.87,62,100,3.41,RU,1714148701
414,goz beida,13.95,20.55,40.48,7,45,2.34,TD,1714148159
415,nagqu,31.5,92.0,-0.85,70,100,3.53,CN,1714148626
416,oriximina,-1.7656,-55.8661,26.23,85,99,1.44,BR,1714148701
417,messini,37.0511,22.0078,20.66,52,20,5.14,GR,1714148701
418,san jose del guaviare,2.5729,-72.6459,23.33,98,100,0.97,CO,1714148701
419,thenzawl,23.3167,92.75,23.51,60,14,1.2,IN,1714148702
420,alesund,62.4723,6.1549,9.51,61,0,3.09,NO,1714148625
421,yarmouth,41.7057,-70.2286,13.12,65,0,5.36,US,1714148702
422,pagar alam,-4.0167,103.2667,21.51,98,96,1.16,ID,1714148702
423,bardai,11.65,7.2333,39.54,15,55,2.91,NG,1714148209
424,sulejow,51.3544,19.8854,14.54,49,92,2.61,PL,1714148702
425,palikir - national government center,6.9248,158.1611,28.41,74,100,3.6,FM,1714148171
426,tolanaro,-25.0319,46.9987,24.03,90,18,5.04,MG,1714148172
427,magadan,59.5667,150.8,-0.26,89,100,10.89,RU,1714148673
428,shirgaon,19.7,72.7,29.47,61,0,3.44,IN,1714148702
429,santa maria,-29.6842,-53.8069,28.61,70,40,2.06,BR,1714148703
430,port macquarie,-31.4333,152.9167,14.94,87,60,3.61,AU,1714148607
431,horodok,49.1637,26.5839,13.39,58,33,2.53,UA,1714148703
432,atasu,48.6814,71.6433,9.03,27,97,7.62,KZ,1714148703
433,happy valley-goose bay,53.3168,-60.3315,0.17,51,20,3.6,CA,1714148206
434,surgut,61.25,73.4167,6.1,42,0,2.0,RU,1714148703
435,morant bay,17.8815,-76.4093,28.95,72,13,6.88,JM,1714148043
436,sang-e charak,35.8497,66.4369,9.6,84,100,1.06,AF,1714148703
437,colle di val d'elsa,43.4151,11.1314,15.93,88,88,0.89,IT,1714148703
438,el calafate,-50.3408,-72.2768,3.49,77,84,5.96,AR,1714148570
439,ornskoldsvik,63.2909,18.7153,1.53,93,100,3.09,SE,1714148704
440,arroyo,41.6096,-4.7969,15.33,47,20,5.66,ES,1714148643
441,alnashi,56.1874,52.4792,11.88,72,94,3.29,RU,1714148704
442,kutum,14.2,24.6667,35.85,8,78,3.93,SD,1714148635
443,al jawf,29.5,38.75,31.37,13,99,3.66,SA,1714148621
444,swift current,50.2834,-107.8014,13.45,33,0,10.29,CA,1714148510
445,dzhambeyty,50.2536,52.595,20.74,50,91,2.27,KZ,1714148704
446,crane,31.3974,-102.3501,24.84,16,2,9.8,US,1714148183
447,vrontados,38.4089,26.1328,19.92,64,20,3.6,GR,1714148704
448,salalah,17.0151,54.0924,29.05,74,20,3.6,OM,1714148587
449,arar,30.9753,41.0381,32.01,7,0,3.09,SA,1714148705
450,ferkessedougou,9.6,-5.2,39.26,27,100,1.79,CI,1714148705
451,xinzo de limia,42.0635,-7.7246,11.0,56,99,3.96,ES,1714148705
452,vanino,49.0869,140.2543,8.85,49,2,2.11,RU,1714148705
453,chichen-itza,20.6667,-88.5667,30.03,66,40,6.17,MX,1714148582
454,quatre cocos,-20.2078,57.7625,26.16,81,99,5.27,MU,1714148705
455,tidjikja,18.5564,-11.4271,38.16,14,0,5.63,MR,1714148705
456,taoudenni,22.6783,-3.9836,39.48,10,28,9.75,ML,1714148705
457,zonguldak,41.25,31.8333,14.03,87,89,1.99,TR,1714148706
458,cuatro cienegas de carranza,26.9833,-102.0833,31.79,12,87,4.99,MX,1714148706
459,kataysk,56.289,62.5841,11.31,55,100,0.63,RU,1714148706
460,palmares do sul,-30.2578,-50.5097,24.5,79,100,1.16,BR,1714147943
461,inhambane,-23.865,35.3833,24.99,69,40,4.12,MZ,1714148706
462,vila franca do campo,37.7167,-25.4333,18.27,99,58,7.35,PT,1714148190
463,itogon,16.3167,120.7333,24.68,89,2,0.75,PH,1714148706
464,pa daet,19.5049,99.9924,31.12,25,74,1.58,TH,1714148706
465,meizhou,24.2977,116.1072,21.57,98,28,0.91,CN,1714148554
466,murzuq,25.9155,13.9184,34.61,9,11,5.82,LY,1714148607
467,korsakov,46.6328,142.7813,4.91,86,1,3.26,RU,1714148706
468,mont-dore,-22.2833,166.5833,20.99,85,100,1.95,NC,1714148707
469,walla walla,46.0646,-118.343,14.37,68,100,4.12,US,1714148493
470,marianna,30.7744,-85.2269,29.42,47,0,3.6,US,1714148604
471,gizo,-8.103,156.8419,28.29,78,93,0.9,SB,1714148212
472,novaya igirma,57.1334,103.9112,-1.73,84,91,0.82,RU,1714148707
473,bukoba,-1.3317,31.8122,19.31,94,100,1.58,TZ,1714148707
474,talcahuano,-36.7167,-73.1167,13.82,72,75,5.14,CL,1714148476
475,banjarmasin,-3.3244,114.591,27.08,96,99,1.43,ID,1714148213
476,mayya,61.7333,130.2811,-7.38,97,93,2.63,RU,1714148708
477,shingu,33.7333,135.9833,16.03,93,100,0.82,JP,1714148195
478,ancud,-41.8697,-73.8203,9.51,67,39,8.28,CL,1714148615
479,jokioinen,60.8016,23.48,5.34,87,91,3.07,FI,1714148708
480,horta,38.5333,-28.6333,16.8,75,75,4.92,PT,1714148174
481,ketchikan,55.3422,-131.6461,10.19,81,0,5.14,US,1714148669
482,badger,64.8,-147.5333,4.93,65,75,1.54,US,1714148181
483,xilin hot,43.9667,116.0333,3.79,70,43,3.36,CN,1714148191
484,general villegas,-35.0328,-63.0125,17.49,79,97,2.26,AR,1714148450
485,caconda,-13.7333,15.0667,23.49,37,37,2.21,AO,1714148644
486,baikonur,45.6167,63.3167,18.0,30,1,7.63,KZ,1714148628
487,port douglas,-16.4833,145.4667,23.55,86,64,3.89,AU,1714148709
488,labytnangi,66.6572,66.4183,-4.79,97,24,1.7,RU,1714148208
489,orkeny,47.1299,19.4332,15.94,53,92,3.02,HU,1714148709
490,kijang,35.2442,129.2139,12.85,70,60,1.41,KR,1714148709
491,heroica caborca,30.7167,-112.15,21.52,35,0,5.51,MX,1714148709
492,rongelap,11.1635,166.8941,27.37,69,86,9.04,MH,1714148202
493,el granada,37.5027,-122.4694,16.37,85,75,8.23,US,1714148632
494,luganville,-15.5333,167.1667,25.65,90,12,0.75,VU,1714148709
495,moussoro,13.6408,16.4901,43.36,5,48,3.95,TD,1714148710
496,carriere,10.0341,-12.8657,37.4,22,40,2.1,GN,1714148710
497,magdagachi,53.45,125.8,-3.29,51,0,4.23,RU,1714148710
498,rexburg,43.826,-111.7897,8.58,76,100,3.09,US,1714148710
499,laojunmiao,39.8333,97.7333,8.72,50,55,2.31,CN,1714148710
500,les cayes,18.2,-73.75,29.58,64,100,4.27,HT,1714148710
501,senta,45.9275,20.0772,16.13,45,100,2.92,RS,1714148488
502,dire,12.2833,-10.9667,43.3,14,100,2.22,ML,1714148710
503,san julian,21.0167,-102.1667,22.91,14,84,3.32,MX,1714148613
504,belyy yar,53.6039,91.3903,1.94,64,0,1.0,RU,1714148216
505,punta del este,-34.9667,-54.95,18.31,99,100,3.58,UY,1714148710
506,loutraki,37.9783,22.9778,20.56,45,6,0.3,GR,1714148711
507,itoman,26.1247,127.6694,24.43,100,75,4.12,JP,1714148602
508,naze,28.3667,129.4833,22.51,95,100,3.05,JP,1714148203
509,la passe,45.5549,-0.8967,16.12,74,100,4.76,FR,1714148175
510,sheregesh,52.9209,87.9869,1.09,73,27,1.19,RU,1714148711
511,villa carlos paz,-31.4241,-64.4978,14.6,60,40,3.1,AR,1714148711
512,luxor,25.6989,32.6421,32.73,16,95,14.54,EG,1714148711
513,strezhevoy,60.7333,77.5889,-0.58,83,35,2.68,RU,1714148711
514,malmesbury,-33.4608,18.7271,22.4,44,0,4.94,ZA,1714148711
515,greymouth,-42.4667,171.2,7.96,85,94,1.69,NZ,1714148190
516,bridgewater,44.3835,-64.5155,10.38,39,40,5.66,CA,1714148712
517,kamaishi,39.2667,141.8833,14.37,80,100,3.03,JP,1714148712
518,ghatampur,26.1667,80.1667,35.15,18,100,5.04,IN,1714148712
519,junction city,39.0286,-96.8314,24.66,69,20,9.26,US,1714148432
520,arkhangel'sk,64.5401,40.5433,8.06,81,0,2.0,RU,1714147915
521,sandnessjoen,66.0217,12.6316,9.06,46,20,2.57,NO,1714148567
522,margate,51.3813,1.3862,10.49,65,100,3.79,GB,1714148503
523,orapa,-21.2833,25.3667,28.11,25,10,2.33,BW,1714148634
524,chonchi,-42.6128,-73.8092,9.51,70,23,4.37,CL,1714148178
525,zhongshu,24.5167,103.7667,18.79,33,14,2.53,CN,1714148713
526,lazaro cardenas,17.9583,-102.2,28.45,58,15,1.75,MX,1714148213
527,salto de agua,17.6167,-92.3667,31.42,22,0,2.1,MX,1714148713
528,badlapur,19.15,73.2667,32.89,35,21,1.2,IN,1714148713
529,brokopondo,4.75,-55.1667,29.0,61,68,0.39,SR,1714148713
530,ebon,4.582,168.6964,27.97,83,100,8.42,MH,1714148636
531,mocimboa,-11.3167,40.35,25.25,82,52,4.07,MZ,1714148713
532,lucapa,-8.4192,20.7447,24.86,63,21,1.48,AO,1714148713
533,mil'kovo,55.6078,37.7956,20.27,80,99,3.06,RU,1714148631
534,tours,47.4167,0.6667,13.77,71,93,1.54,FR,1714148638
535,bubaque,11.2833,-15.8333,25.24,75,74,7.82,GW,1714148640
536,amalapuram,16.5833,82.0167,27.88,82,100,3.2,IN,1714148713
537,kauhava,63.103,23.0713,4.36,98,100,2.18,FI,1714148714
538,ikwiriri,-7.9562,38.9716,23.71,96,100,1.13,TZ,1714148714
539,baijiantan,45.6333,85.1833,9.22,18,57,7.74,CN,1714148714
540,manta,-0.95,-80.7333,29.88,74,40,1.54,EC,1714148714
541,porto novo,6.4965,2.6036,31.9,62,100,4.69,BJ,1714148190
542,lionel town,17.8101,-77.2406,33.28,49,0,3.5,JM,1714148615
543,fengkou,30.0833,113.2667,22.32,73,0,1.66,CN,1714148714
544,puro,12.4841,123.3827,28.54,79,69,2.67,PH,1714148714
545,pont rouge,48.8833,-72.0825,9.06,41,39,2.04,CA,1714148714
546,taroudant,30.4703,-8.877,23.45,38,0,10.22,MA,1714148714
547,wewak,-3.5534,143.6268,27.23,86,99,1.98,PG,1714148715
548,labin,45.095,14.1197,14.14,74,98,2.09,HR,1714148715
549,pueblo nuevo,23.3833,-105.3833,18.36,21,85,2.56,MX,1714148715
550,seka,17.9285,103.9552,34.19,25,51,4.17,TH,1714148715
551,bel ombre,-4.6167,55.4167,27.91,89,40,2.57,SC,1714148715
552,kalmunai,7.4167,81.8167,28.28,73,95,2.27,LK,1714148192
553,jiazi,22.8779,116.067,23.65,96,81,1.15,CN,1714148715
554,hadibu,12.65,54.0333,28.03,73,33,1.82,YE,1714148175
555,lubao,14.9167,120.55,30.84,73,0,1.12,PH,1714148715
556,kerman,30.2832,57.0788,14.92,44,75,5.14,IR,1714148715
557,contamana,-7.3333,-75.0167,34.47,47,47,1.28,PE,1714148716
558,mirnyy,62.5353,113.9611,-11.54,95,80,1.34,RU,1714148668
559,ati,13.2154,18.3353,42.56,6,7,4.61,TD,1714148593
560,narathiwat,6.3333,101.75,26.09,87,27,1.56,TH,1714148716
561,torghay,49.6339,63.4981,12.09,36,21,6.2,KZ,1714148195
562,mocksville,35.894,-80.5614,17.9,69,74,1.34,US,1714148716
563,diebougou,10.9667,-3.25,41.12,22,61,1.31,BF,1714148716
564,shalqar,47.8333,59.6,16.85,35,7,6.05,KZ,1714148659
565,salekhard,66.53,66.6019,-4.78,97,24,2.24,RU,1714148213
566,capulin,36.2311,-106.8059,9.64,48,41,6.55,US,1714148716
567,fort bragg,35.139,-79.006,18.58,68,75,4.63,US,1714148166
568,berdigestyakh,62.0989,126.6992,-19.25,100,62,1.59,RU,1714148717
569,boa vista,2.8197,-60.6733,30.99,51,40,5.66,BR,1714148717
570,howrah,22.5892,88.3103,31.0,84,20,5.66,IN,1714148717
571,port augusta,-32.5,137.7667,10.66,69,62,1.64,AU,1714148623
572,tapa,59.2606,25.9586,8.7,67,68,3.37,EE,1714148631
573,ust'-charyshskaya pristan',52.3934,83.6635,3.74,52,7,3.16,RU,1714148717
574,port moresby,-9.4431,147.1797,25.68,89,40,2.57,PG,1714148522
575,camilla,31.2313,-84.2105,28.2,49,6,4.32,US,1714148717
576,bay shore,40.7251,-73.2454,14.33,55,0,5.14,US,1714148474
